time,seconds_elapsed,z,y,x
1771073611476663600,0.07666357421875,0,0,0
1771073611486591500,0.086591552734375,-0.020073890686035156,-0.0015339851379394531,0.022920627146959305
1771073611496520400,0.0965205078125,0.0007810592651367188,-0.011442899703979492,0.04625074192881584
1771073611526316000,0.12631591796875,0.2675514221191406,0.048294782638549805,0.08494673669338226
1771073611536252000,0.136251953125,0.3005838394165039,0.01955580711364746,0.10016877204179764
1771073611546189600,0.146189453125,0.20837974548339844,-0.023841381072998047,0.09079865366220474
1771073611556129800,0.1561298828125,0.14281272888183594,-0.08975434303283691,0.03263356536626816
1771073611566071800,0.16607177734375,0.10081195831298828,-0.1098940372467041,0.0022740736603736877
1771073611576015600,0.176015625,0.09202194213867188,-0.07962191104888916,-0.005734898149967194
1771073611585961200,0.185961181640625,0.18347644805908203,-0.03928172588348389,0.015293590724468231
1771073611595907800,0.195907958984375,0.2183694839477539,-0.013470888137817383,0.02412545680999756
1771073611605855700,0.205855712890625,0.1786651611328125,-0.029423952102661133,-0.009216636419296265
1771073611615804200,0.21580419921875,0.14908981323242188,-0.06391918659210205,-0.015622206032276154
1771073611625752800,0.2257529296875,0.1016988754272461,-0.08250558376312256,-0.01866554468870163
1771073611635699000,0.235698974609375,0.10011768341064453,-0.09045052528381348,-0.006983533501625061
1771073611645639000,0.245638916015625,0.21869564056396484,-0.08195865154266357,0.02132079005241394
1771073611655578400,0.255578369140625,0.27504634857177734,-0.06991565227508545,0.013038530945777893
1771073611665518000,0.26551806640625,0.256744384765625,-0.04825460910797119,-0.025809891521930695
1771073611675457800,0.275457763671875,0.1854839324951172,-0.03355860710144043,-0.023878194391727448
1771073611685397500,0.2853974609375,0.09994220733642578,-0.04639112949371338,0.0003190040588378906
1771073611695337200,0.295337158203125,-0.024834632873535156,-0.026059389114379883,0.026916757225990295
1771073611705277000,0.30527685546875,-0.13275814056396484,0.010760664939880371,0.06425690650939941
1771073611715216600,0.315216552734375,-0.13767433166503906,0.06422805786132812,0.0780489593744278
1771073611725156400,0.32515625,-0.1887350082397461,0.10462653636932373,0.1281740963459015
1771073611735096000,0.335095947265625,-0.28235435485839844,0.06945466995239258,0.12320105731487274
1771073611745035800,0.345035888671875,-0.17275524139404297,0.027022361755371094,0.07675106823444366
1771073611754975200,0.354975341796875,-0.03756999969482422,0.0021109580993652344,0.07474522292613983
1771073611764915000,0.3649150390625,0.009463310241699219,-0.004591107368469238,0.058825671672821045
1771073611774854700,0.374854736328125,0.0201263427734375,0.014702558517456055,0.059793755412101746
1771073611784794400,0.38479443359375,-0.013547897338867188,0.042296528816223145,0.06263607740402222
1771073611794734000,0.394734130859375,0.0236053466796875,0.04963350296020508,0.042886555194854736
1771073611804673800,0.404673828125,0.11102867126464844,0.032576560974121094,-0.018717288970947266
1771073611814613500,0.414613525390625,0.18009567260742188,0.010009169578552246,-0.0434487909078598
1771073611824553200,0.42455322265625,0.09641075134277344,0.03567802906036377,-0.021403774619102478
