time,seconds_elapsed,z,y,x
1771073910448403000,0.08740283203125,0.011052110232412815,-0.0034621069207787514,0.001331579522229731
1771073910458320100,0.097320068359375,0.011052110232412815,0.027430538088083267,-0.016777902841567993
1771073910468240100,0.107240234375,0.005725792143493891,0.04340949282050133,-0.015712639316916466
1771073910478163500,0.11716357421875,0.0003994738799519837,0.03808317333459854,-0.0050600022077560425
1771073910488091100,0.127091064453125,-0.002796316985040903,0.024234747514128685,0.015180006623268127
1771073910498023000,0.13702294921875,-0.003861580742523074,0.014647374860942364,0.03968106955289841
1771073910507959300,0.146959228515625,-0.002796316985040903,0.008255792781710625,0.05779055133461952
1771073910517900000,0.156900146484375,-0.0017310534603893757,0.0050600022077560425,0.06631266325712204
1771073910527845000,0.16684521484375,0.0003994738799519837,0.0050600022077560425,0.06311687082052231
1771073910537794000,0.1767939453125,-0.0017310534603893757,0.002929474925622344,0.052464235574007034
1771073910547746300,0.186746337890625,-0.003861580742523074,0.014647374860942364,0.03328948840498924
1771073910557701400,0.196701416015625,-0.0070573715493083,0.035952646285295486,0.013049479573965073
1771073910567658500,0.206658447265625,-0.010253162123262882,0.04127896577119827,0.001331579522229731
1771073910577617000,0.216616943359375,-0.013448953628540039,0.030626330524683,0.0002663159102667123
1771073910587575800,0.226575927734375,-0.015579480677843094,0.015712639316916466,0.008788425475358963
1771073910597527800,0.23652783203125,-0.014514217153191566,0.0007989477599039674,0.023702116683125496
1771073910607467800,0.2464677734375,-0.009187898598611355,-0.00985368900001049,0.03755054250359535
1771073910617407700,0.25640771484375,-0.005992108024656773,-0.010918952524662018,0.04607265070080757
1771073910627347700,0.26634765625,-0.008122635073959827,-0.004527370445430279,0.05139897018671036
1771073910637287700,0.27628759765625,-0.011318426579236984,0.002929474925622344,0.052464235574007034
1771073910647228000,0.286227783203125,-0.019840534776449203,0.011451584286987782,0.04713791608810425
1771073910657168000,0.29616796875,-0.026232117787003517,0.018908429890871048,0.0354200154542923
1771073910667107800,0.30610791015625,-0.027297381311655045,0.01784316636621952,0.019441060721874237
1771073910677047800,0.3160478515625,-0.02516685426235199,0.010386320762336254,0.0002663159102667123
1771073910686987800,0.32598779296875,-0.018775271251797676,0.00612526573240757,-0.009321057237684727
1771073910696927700,0.335927734375,-0.012383690103888512,0.010386320762336254,-0.007190529722720385
1771073910706867700,0.34586767578125,-0.008122635073959827,0.009321057237684727,0.001331579522229731
1771073910716807700,0.3558076171875,-0.002796316985040903,0.007190529722720385,0.008788425475358963
1771073910726748000,0.365747802734375,0.0003994738799519837,0.010386320762336254,0.010918952524662018
1771073910736687900,0.37568798828125,-0.002796316985040903,0.01784316636621952,0.005592633970081806
1771073910746627800,0.3856279296875,-0.009187898598611355,0.019973693415522575,-0.0018642114009708166
1771073910756567800,0.39556787109375,-0.013448953628540039,0.016777902841567993,-0.011451584286987782
1771073910766507800,0.4055078125,-0.012383690103888512,0.016777902841567993,-0.01784316636621952
1771073910776447700,0.41544775390625,-0.011318426579236984,0.010386320762336254,-0.018908429890871048
1771073910786387700,0.4253876953125,-0.010253162123262882,-0.0023968431632965803,-0.014647374860942364
1771073910796327700,0.43532763671875,-0.004926844500005245,-0.015180006623268127,-0.003994738683104515
1771073910806268000,0.445267822265625,0.001464737462811172,-0.02263685315847397,0.004527370445430279
1771073910816208000,0.455207763671875,0.00892158318310976,-0.0141147430986166,0.005592633970081806
1771073910826147800,0.46514794921875,0.006791055668145418,0.0007989477599039674,-0.0007989477599039674
1771073910836087800,0.475087890625,-0.0017310534603893757,0.016777902841567993,-0.014647374860942364
1771073910846027800,0.48502783203125,-0.005992108024656773,0.02636527456343174,-0.03275685757398605
1771073910855967700,0.4949677734375,-0.008122635073959827,0.03488738462328911,-0.04660528525710106
1771073910865907700,0.50490771484375,-0.008122635073959827,0.030626330524683,-0.0540621280670166
1771073910875847700,0.51484765625,-0.008122635073959827,0.011451584286987782,-0.04660528525710106
1771073910885788000,0.524787841796875,-0.010253162123262882,0.0007989477599039674,-0.02210422046482563
1771073910895727900,0.534727783203125,-0.008122635073959827,0.008255792781710625,0.008788425475358963
1771073910905667800,0.544667724609375,-0.003861580742523074,0.013582111336290836,0.03328948840498924
1771073910915607800,0.55460791015625,0.0003994738799519837,0.016777902841567993,0.048203181475400925
1771073910925547800,0.5645478515625,0.001464737462811172,0.024234747514128685,0.0588558167219162
1771073910935487700,0.57448779296875,-0.0006657897611148655,0.04340949282050133,0.06737792491912842
1771073910945427700,0.584427734375,-0.003861580742523074,0.05512739345431328,0.06950845569372177
1771073910955367700,0.59436767578125,-0.009187898598611355,0.060453712940216064,0.06418213248252869
1771073910965308000,0.604307861328125,-0.010253162123262882,0.05938844755291939,0.05033370852470398
1771073910975248000,0.614247802734375,-0.009187898598611355,0.04767054691910744,0.031158961355686188
1771073910985187800,0.624187744140625,-0.004926844500005245,0.029561065137386322,0.02157158963382244
1771073910995127800,0.6341279296875,-0.005992108024656773,0.025300011038780212,0.010918952524662018
1771073911005067800,0.64406787109375,-0.003861580742523074,0.01784316636621952,-0.0018642114009708166
1771073911015007700,0.6540078125,0.0003994738799519837,0.002929474925622344,-0.012516847811639309
