time,seconds_elapsed,z,y,x
1771072975415386000,0.11038623046875,0,0,0
1771072975425327400,0.120327392578125,0.03278160095214844,-0.016646981239318848,-0.015823811292648315
1771072975435268600,0.1302685546875,0.11379718780517578,-0.03690946102142334,-0.0029954612255096436
1771072975445209900,0.1402099609375,0.12277698516845703,-0.03578376770019531,0.013071522116661072
1771072975455151400,0.1501513671875,0.09054756164550781,-0.044579267501831055,0.03690612316131592
1771072975465092900,0.1600927734375,0.1833477020263672,-0.05641138553619385,0.04098737984895706
1771072975475034400,0.170034423828125,0.2642202377319336,-0.05241286754608154,0.038422808051109314
1771072975484976000,0.17997607421875,0.24850082397460938,-0.017168402671813965,0.00933624804019928
1771072975494917400,0.18991748046875,0.1641101837158203,0.028443574905395508,-0.012455806136131287
1771072975504858000,0.199858154296875,0.006234169006347656,0.03529214859008789,-0.0015191733837127686
1771072975514798800,0.209798828125,-0.15024662017822266,0.04811859130859375,-0.0033807456493377686
1771072975524739600,0.219739501953125,-0.16757583618164062,0.07715892791748047,0.02745603770017624
1771072975534680300,0.229680419921875,-0.10268592834472656,0.12891554832458496,0.0494542196393013
1771072975544621300,0.239621337890625,-0.1582927703857422,0.14181005954742432,0.04551126807928085
1771072975554562000,0.24956201171875,-0.15710926055908203,0.1279737949371338,0.04556022584438324
1771072975564502800,0.259502685546875,-0.14754962921142578,0.08728861808776855,0.033491283655166626
1771072975574443500,0.269443603515625,-0.10974788665771484,0.07119452953338623,0.035339731723070145
1771072975584384300,0.27938427734375,-0.07891368865966797,0.06734991073608398,0.060707785189151764
1771072975594325000,0.289324951171875,-0.04770183563232422,0.06646907329559326,0.06377317756414413
1771072975604266000,0.299265869140625,0.0068187713623046875,0.08429443836212158,0.09182634204626083
1771072975614206700,0.309206787109375,-0.000553131103515625,0.0767827033996582,0.13351917266845703
1771072975624147500,0.3191474609375,-0.039710044860839844,0.03647947311401367,0.13404154777526855
1771072975634088200,0.329088134765625,-0.05449485778808594,0.005948901176452637,0.1437738835811615
1771072975644029000,0.33902880859375,-0.0023069381713867188,0.007113099098205566,0.1898770034313202
1771072975653970000,0.348969970703125,0.10301971435546875,0.012436509132385254,0.24136464297771454
1771072975663910700,0.35891064453125,0.11256122589111328,0.016377687454223633,0.2813217043876648
1771072975673851400,0.368851318359375,0.13132858276367188,-0.010976910591125488,0.2675758898258209
1771072975683792100,0.378792236328125,0.20763683319091797,-0.03243911266326904,0.23850977420806885
1771072975693732900,0.38873291015625,0.2057027816772461,-0.03730428218841553,0.22927901148796082
1771072975703673600,0.398673583984375,0.014603614807128906,-0.04173576831817627,0.23994842171669006
1771072975713614600,0.408614501953125,-0.17255878448486328,-0.05593574047088623,0.27118343114852905
1771072975723555300,0.418555419921875,-0.2636861801147461,-0.03455686569213867,0.32043057680130005
1771072975733496000,0.42849609375,-0.22702598571777344,0.03993642330169678,0.3401639461517334
1771072975743436800,0.438436767578125,-0.17066001892089844,0.12571001052856445,0.3274078369140625
1771072975753377500,0.44837744140625,-0.14599990844726562,0.18892288208007812,0.3205246329307556
1771072975763318300,0.458318359375,-0.11473941802978516,0.22727036476135254,0.327741801738739
1771072975773259300,0.46825927734375,-0.19573593139648438,0.23408830165863037,0.3658575415611267
1771072975783200000,0.478199951171875,-0.3397340774536133,0.25813794136047363,0.37173348665237427
1771072975793140700,0.488140625,-0.5012578964233398,0.29614508152008057,0.3850226104259491
